pnode,person,a1,intermidiet1,a2,pre_gender,gender
https://r11.eu/rdf/resource/f44e52f0-5f72-433e-9637-10350d806986,"Anemas, another of conspirators against Alexios I",https://r11.eu/rdf/resource/a4537947-57d8-475d-a354-686e4b54d1db,https://r11.eu/rdf/resource/c24d0c5b-b1ff-4f6d-aa5c-179a0bd3af16,https://r11.eu/rdf/resource/493ed123-8aea-49c8-b900-0c47867aa7b7,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/e706c4b0-e5e1-47ee-96d0-ced21261c81c,"Skleros, senator (?) involved in rebellion of Anemas",https://r11.eu/rdf/resource/5d69d8b9-c40d-4465-8ea4-e90c9c718860,https://r11.eu/rdf/resource/ed6d0a1c-6707-4f30-a47d-b3248570672f,https://r11.eu/rdf/resource/90472922-ca2e-4052-8da1-1ec9dccde6bc,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/0db760a9-2091-4e94-90da-3f2023a1a8ff,"Xeros, prefect of Constantinople involved in rebellion of Anemas",https://r11.eu/rdf/resource/5da87086-adc9-4dda-b908-f79e02efe49f,https://r11.eu/rdf/resource/e6f3d199-40ff-44b7-8900-648c33fcccb3,https://r11.eu/rdf/resource/92be7b52-9fd6-4174-ae52-2b817c43606b,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/74eb69e1-992e-4dff-828f-a87307ec98ba,informant of Alexios I about rebellion of Anemas,https://r11.eu/rdf/resource/ddcecc53-db7e-4dd7-a05f-4fc463e44af6,https://r11.eu/rdf/resource/d4bc3e60-feb1-4a4b-8a5e-c5cb09955144,https://r11.eu/rdf/resource/e98c2a5c-34ae-469d-a091-71a8051eb973,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/30763451-34f1-4862-84da-9788aefab7dd,"Nikephoros Exazenos Hyaleas, doux of Smyrna",https://r11.eu/rdf/resource/ede7d12b-1db5-4b20-b637-d5cb2b01ee4e,https://r11.eu/rdf/resource/a33960ea-02f5-4c4a-94d0-e81dfd4be636,https://r11.eu/rdf/resource/b1644b42-612f-4cb2-ae41-6e2083a2a263,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/88a73c28-cf9a-41a5-9249-a98550aa97dc,"Methymnes (?), envoy from Alexios I to Henry IV of Germany",https://r11.eu/rdf/resource/d55fee6c-4913-492a-988a-bba345c56c51,https://r11.eu/rdf/resource/5a45ec55-ef06-4f76-8e7d-435220c59201,https://r11.eu/rdf/resource/8e03d70f-9f8f-4180-8fb2-c36e3d0c472b,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/97b6619b-29bf-43be-8222-0d8bdc36f670,"Alopos, kourator of Mitylene",https://r11.eu/rdf/resource/9adcf750-743f-4dff-a54a-975ffe17ed95,https://r11.eu/rdf/resource/dfb7d53a-366d-44f4-a487-4a0079ade384,https://r11.eu/rdf/resource/25404c4e-f47f-45c9-bf03-235b7e620932,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/2f264e4f-d19a-40ff-93d8-4487b6e19315,"Alakaseus, military commander",https://r11.eu/rdf/resource/f09a69bf-3825-4d19-b4d8-8f1463ffb060,https://r11.eu/rdf/resource/133bc5e4-bccb-4c51-a771-9e1867dd3669,https://r11.eu/rdf/resource/65ef23dc-14cc-4663-b60e-e9c731d34ea5,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/61ae33d9-9a42-4767-a7b7-19c415a8920c,"Kaspax, fleet commander and governor of Smyrna",https://r11.eu/rdf/resource/1bd9aa30-c15f-49f6-980b-27f44353fa6e,https://r11.eu/rdf/resource/65d8f471-956c-4b05-9151-af9bda1df813,https://r11.eu/rdf/resource/ff424521-e556-43e0-b189-57e6b700183c,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/81586d39-65a3-4a92-8e69-e709272533e9,"Katananges, Athenian astrologer at Constantinople",https://r11.eu/rdf/resource/3a091a9d-3a1a-4ee8-8e45-aadd0d30ec71,https://r11.eu/rdf/resource/ecd32567-b054-4953-b38e-8e3b147bc8f9,https://r11.eu/rdf/resource/2f5827bf-3ae9-4df7-a1a6-89ada4dcb33a,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/77d7deb0-66db-4a0d-8cb7-0e1bfe4de723,"Petzeas, doux of Ephesos, governor of Laodikeia",https://r11.eu/rdf/resource/9af78efd-ad69-477b-8287-b16b8d170bc2,https://r11.eu/rdf/resource/8610655d-8b4e-4043-8586-89f4ec0d06d1,https://r11.eu/rdf/resource/114f6da2-2750-4081-befd-867b7f2249c1,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/0ed5a3f1-6a1e-4f00-84ee-9b0dd028f3d8,"Antiochos, military commander under Alexios I",https://r11.eu/rdf/resource/003a0e62-ecf9-4ef1-9378-ba81ed4c6d17,https://r11.eu/rdf/resource/7353cce6-322c-4d6c-a115-2c5053372160,https://r11.eu/rdf/resource/571f1329-dc5f-4ed1-9a69-04ae65d9f90b,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/61a7f4eb-2649-4134-8fc8-6403989cef4a,"Raiktor, impostor monk pretending to be Michael VII",https://r11.eu/rdf/resource/f8413a6b-662d-4d02-acc1-f3ef499b7db5,https://r11.eu/rdf/resource/85ad61c8-962e-41cf-8689-2198ffcd78b2,https://r11.eu/rdf/resource/43078d5f-fa11-42a3-b94d-c83f333573e8,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/27ddf467-2866-4c95-ad31-bb71f714304b,"Abul-Kasim, Turkish amir of Nicaea",https://r11.eu/rdf/resource/5a70deb0-f415-4342-9e5a-24f9a2b48685,https://r11.eu/rdf/resource/f91920e1-412b-4e75-b906-77a809affaeb,https://r11.eu/rdf/resource/8ed11e8e-0f16-41b2-8cd5-82828792fe88,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/2325d5ba-3ac4-4f62-8e65-30031d01d939,"Arsakes, Armenian follower of heretic Neilos",https://r11.eu/rdf/resource/65fb2a71-1287-49f4-afe7-d9e88764bbc6,https://r11.eu/rdf/resource/ce754cf0-a19b-4086-b47c-e34c7874398b,https://r11.eu/rdf/resource/d6121403-ab47-46ac-85a4-a1d091342bf7,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/61224499-1ebc-4b26-a51f-0aa4f09cfc1d,"Asan (Hasan), Turkish leader at battle of Hebraike (Herakleia)",https://r11.eu/rdf/resource/2aecea4d-3631-4cd4-a796-2c5a526102d1,https://r11.eu/rdf/resource/3f923848-60ec-4fbd-95aa-fb66ee3022ea,https://r11.eu/rdf/resource/3bd0711a-62fc-4319-98e0-764917ac541f,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/a981c59a-51c3-4638-9172-62e2b99740c3,"Oshin (Aspietes), Armenian noble serving Alexios I",https://r11.eu/rdf/resource/224bd119-8902-4bec-851a-617571d6a6b1,https://r11.eu/rdf/resource/c54e1b2b-0faa-49f0-a563-d1d2d2b27f95,https://r11.eu/rdf/resource/cef06031-5955-4165-a99c-7f00cb2c06cd,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/b0e89f11-c2a2-49bc-8a0c-0fd1f595ee64,"Bolkan, Dalmatian leader",https://r11.eu/rdf/resource/a5489fd3-a175-4086-9185-b30d74c67c85,https://r11.eu/rdf/resource/bcb0933b-5fc1-4e19-88f2-56ad2c03b211,https://r11.eu/rdf/resource/075a12c5-7b21-4f57-8d96-6a6e62065ee8,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/f72ce5a4-885b-4c4a-8dd0-f34a5e9638e5,"Burchard, envoy of Henry IV of Germany to Alexios I",https://r11.eu/rdf/resource/233a1ed9-b95c-49a8-8ab8-a5703ef447f1,https://r11.eu/rdf/resource/89420d9e-1fbb-445a-9cc7-4ed44dd7e009,https://r11.eu/rdf/resource/90636799-d192-41de-9fc7-8119d94d0eba,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/de7c0325-12dc-4d10-9bdd-c9d901533eae,"Charatikes, Turk who captured Sinope (possibly Hayraddin)",https://r11.eu/rdf/resource/4cd9762e-0c36-4e94-abf4-a4fca00c1429,https://r11.eu/rdf/resource/9ab101ce-5082-4ce8-b897-96a861f774a7,https://r11.eu/rdf/resource/ac96e85b-d8c3-487b-96f0-4c52adf9bb2b,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/0af3738a-29e1-490c-9179-070a1e501c18,"Domenico Silvio, doge of Venice",https://r11.eu/rdf/resource/ac475ffc-cad0-4f69-b800-8ea3e53b4541,https://r11.eu/rdf/resource/9963ae65-2676-45e6-9771-e8ef74403d8c,https://r11.eu/rdf/resource/af7c7dd9-ee96-4d11-ae6e-3276bc79c20f,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/17491ba6-1eed-45e0-84d8-11e7231423b1,"Elchanes, Turkish ruler of Apollonias and Kyzikos",https://r11.eu/rdf/resource/30642e24-d9f4-4d98-b35a-1ab0ebc5a060,https://r11.eu/rdf/resource/cd1438dd-48ae-41b6-b628-7893d0e53bc5,https://r11.eu/rdf/resource/1e587020-1372-47bd-92e9-736ea5c2aad9,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/a9a1b03d-d46e-4b7a-bc96-62f06fa9935f,"Euboulos, son-in-law of Robert Guiscard (count Ebalus of Roucy?)",https://r11.eu/rdf/resource/ec413802-aa4a-4423-b85d-e6d5b7ef4175,https://r11.eu/rdf/resource/844ab3a6-cabe-4d91-90a2-3636dd7c118d,https://r11.eu/rdf/resource/b5467bc0-c43d-45ed-a370-62e0c57710a2,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/a7aee49d-ff22-4ebf-aec9-2f359500c002,"Euphemianos, in the service of Nikephoros III",https://r11.eu/rdf/resource/53f801dc-fe7e-4512-900c-be5bfc875d95,https://r11.eu/rdf/resource/f968b07d-64d7-48ee-a796-e3b91f03f347,https://r11.eu/rdf/resource/daa29e49-e352-4957-9a1d-e300ad16b456,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/030e1c5c-9d5f-4211-9eb3-abcddc12cadc,"Galabatzes, nephew of Chaka",https://r11.eu/rdf/resource/4ccb0817-8688-47dc-8bc6-95f4cf259073,https://r11.eu/rdf/resource/7890be22-10a2-4fb4-9340-07970e87141d,https://r11.eu/rdf/resource/6767478e-6911-4525-9835-3e205cef50af,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/eaa11522-5142-4cf8-80fa-b08c5f1149c7,"Georgios Monomachatos, doux of Dyrrachion",https://r11.eu/rdf/resource/f1fc1db3-e9f2-4642-b09d-3e86de14c780,https://r11.eu/rdf/resource/d794a408-43a7-48dd-8a04-9054f21b7ac3,https://r11.eu/rdf/resource/b38b5734-11cb-455a-bdcc-c84a62986e9d,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/eedd2632-dc43-4489-99d1-9af70aa75044,"Georgios Koutzomytes, military commander",https://r11.eu/rdf/resource/66d3ce49-a37f-4467-b9b7-25b45b4f1f5b,https://r11.eu/rdf/resource/8a70f470-940f-492d-9884-2c1256c99b2f,https://r11.eu/rdf/resource/60332082-08c9-48bb-aa58-c1c5473c3567,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/0f953a17-890a-445f-9bbd-4396ed2645ee,"Georgios Mesopotamites, doux of Philippopolis",https://r11.eu/rdf/resource/cffec91e-aa87-4d16-978c-57b2e8ab5e2f,https://r11.eu/rdf/resource/5522351d-e02b-447b-9e02-6fa002e6c079,https://r11.eu/rdf/resource/dad33eb9-bb37-4d3d-a47c-3c59ff5622fa,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/db90a984-8d23-475d-a991-96b4a4689ddb,"Gilpraktos (Gilpract), leader of German mercenaries in Constantinople",https://r11.eu/rdf/resource/27068bc3-0f56-496c-8b15-57e0d836e7ac,https://r11.eu/rdf/resource/76181399-fcae-4400-870d-01aba2a8527c,https://r11.eu/rdf/resource/747d6ac3-db16-4f78-af60-5144a8ba3a6e,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/044e2a79-33d2-4139-8799-bef036f5e678,Pope Gregory VII,https://r11.eu/rdf/resource/e6c93812-ecad-4f72-8ea2-93c89d56a5c7,https://r11.eu/rdf/resource/8a0039af-adba-42ba-8513-715b57eae9f8,https://r11.eu/rdf/resource/542aa3c0-7e85-47a1-945f-e65fae2020e6,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/178d859e-0136-4cbd-9248-39cb32da5b35,"Gregorios Genesios, secretary of Anna Dalassene",https://r11.eu/rdf/resource/9541fdd0-48be-4eaa-b18c-3ca4ffffe7e2,https://r11.eu/rdf/resource/8afbc849-4d71-46fd-8c5a-42b608765f04,https://r11.eu/rdf/resource/391d3b5d-c40f-424d-9032-c8ba9718e244,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/69b94d21-445f-4420-8207-4247c6447d51,"Gregorios Maurokatakalon, military commander in the Balkans",https://r11.eu/rdf/resource/dbc765a0-4400-42f1-92c1-e73cd06f0b03,https://r11.eu/rdf/resource/ad26795f-e25f-40b2-92bc-eae5b797cca9,https://r11.eu/rdf/resource/c0f55080-b351-456c-8ad7-07af24dabb8f,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/57950fb1-397b-47f6-bf63-7472e921af7d,"Guillaume (Gelielmos), unsuccessful traitor to Bohemond of Taranto",https://r11.eu/rdf/resource/96422fbc-8936-40bd-bd1c-8c1a0f416097,https://r11.eu/rdf/resource/07880007-9de0-4f93-a64e-b62e995004f7,https://r11.eu/rdf/resource/dc9a6790-ee53-4d82-a705-6d6f21478999,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/0fbf1ba8-8e6e-4ecb-a170-fad7c5702378,"Hermann, duke of Lombardy",https://r11.eu/rdf/resource/67cbec15-6b66-410b-ad71-17a94cb6d397,https://r11.eu/rdf/resource/37f0656b-b8d8-44c6-bf6b-e6d4ecc27345,https://r11.eu/rdf/resource/4f81e622-f312-4c5a-84ca-9e30e67aad86,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/9e3a1f9f-b51b-4759-8119-e394b2c4499b,"Herve, archbishop of Capua",https://r11.eu/rdf/resource/b443ceb8-239e-4c42-9749-ff87ec6b5b0b,https://r11.eu/rdf/resource/150df8a4-ce63-4ced-85fc-c9ef6810ee59,https://r11.eu/rdf/resource/168914c2-0173-46fa-845d-509b796cf311,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/5699874a-d009-4035-b102-1e682fbc3a4d,"Ioannes Solomon, senator involved in rebellion of Anemas",https://r11.eu/rdf/resource/ccfbe4df-5b6b-424b-98ef-b18823cc96d3,https://r11.eu/rdf/resource/eba1b8a1-2e55-462b-beff-bc53c8e8ce81,https://r11.eu/rdf/resource/69ca8c6f-fee5-468e-b921-5b9834975cce,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/cfc69cf9-19eb-4d25-adcf-a81a12fe9310,"Ishmael, son of sultan of Khorasan",https://r11.eu/rdf/resource/42c2e292-0dba-4e2c-b4ad-1efad93575a9,https://r11.eu/rdf/resource/084f5582-98d3-4fd5-b763-a9013b48402a,https://r11.eu/rdf/resource/fd04bd76-2e42-49f8-801b-4a171eca7b42,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/e662c97e-2b7b-402b-bcf7-3ca51fc6a646,Qilij Arslan ibn Sulayman ibn Qutlumish,https://r11.eu/rdf/resource/b992f269-32f2-43a9-a147-2974511d200b,https://r11.eu/rdf/resource/711fb7c4-172a-460c-92c3-21ef7bec81d8,https://r11.eu/rdf/resource/cf1543f9-faab-49c8-b2af-ceb8cc2b9a98,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/598af107-fcc7-4ee1-857b-a60228747ab5,"Komiskortes, Albanian governor of Dyrrachion",https://r11.eu/rdf/resource/286e61f1-719d-49d5-acd8-d3f49dc9eabd,https://r11.eu/rdf/resource/cff49e34-90ff-4585-afa5-1c424cbc165d,https://r11.eu/rdf/resource/27e62530-f47d-414c-8873-c14a35543ff6,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/3901ddb9-578c-4bb1-b640-a3eb54d61f1b,"Konstantinos Exazenos Doukas, military leader involved in rebellion of Anemas",https://r11.eu/rdf/resource/8cb9d7a0-043a-4181-a392-d00b90a6369f,https://r11.eu/rdf/resource/353e8dea-9f06-4983-9561-13100fe2d69d,https://r11.eu/rdf/resource/22595b9c-d02b-4a31-9620-5eb6a6eb5e43,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/74bf4a36-5e2c-4b5c-8981-8687b7647820,"Konstantinos Dalassenos, doux of the fleet under Alexios I",https://r11.eu/rdf/resource/27cc5973-0441-4b79-9b08-5335013c2226,https://r11.eu/rdf/resource/9e7456a2-4ca9-45e0-bb8f-e4761d236a4b,https://r11.eu/rdf/resource/e93bf3ca-4809-424e-8ecb-d68d55044633,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/2d321ce4-9a9a-44c9-a84e-0734edfa40cf,"Konstantinos, falconer of Alexios I",https://r11.eu/rdf/resource/9938ac76-41ea-42d4-953b-b244ef425137,https://r11.eu/rdf/resource/242d33cd-06ca-460c-aa2b-1bd3933672b8,https://r11.eu/rdf/resource/2efdd6f9-cb10-40c5-a388-dc1cd1f4e663,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/0d747a07-df4a-4b64-96ff-cad3c5324761,"Kouleon, military commander and obstinate Manichaean",https://r11.eu/rdf/resource/53c23902-f18c-42f6-a44d-f4bef3ca5a86,https://r11.eu/rdf/resource/bbfe5e45-58b4-45e2-a2a6-2d1fbd602183,https://r11.eu/rdf/resource/767b1979-6479-4665-8014-2372b7663248,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/8462e4f6-0ecf-437b-875a-e637143018dc,"Leon Diogenes, son of Romanos IV and Eudokia Makrembolitissa",https://r11.eu/rdf/resource/ad699420-c86e-47d2-849d-d4439d1b9398,https://r11.eu/rdf/resource/3dd01a27-ee56-48bb-bd23-b601f3bd9d44,https://r11.eu/rdf/resource/af4deb94-de4a-48a7-aec2-5ddcfaeb7d84,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/5f774c3b-3661-4633-a5b4-b511c7b9c087,"Leon Anemas, one of conspirators against Alexios I",https://r11.eu/rdf/resource/d9b3e09b-334e-41f5-a37d-c4842f6ccf13,https://r11.eu/rdf/resource/9c85a5ea-47fb-4d5b-9574-6e98319d037d,https://r11.eu/rdf/resource/1c1a1b84-8229-46b4-835d-127c48f465d1,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/6a250e11-7116-4668-8056-eccb6b70ebcd,"Malik-Shah, Seljuk sultan",https://r11.eu/rdf/resource/e9d8f0c3-7d25-47a8-adcd-25943e173c49,https://r11.eu/rdf/resource/4780ee12-f60a-479b-a9cd-f946805c1b29,https://r11.eu/rdf/resource/141cffc2-afc7-43ea-9ee7-e78c8d443899,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/43c439ad-6edb-479f-9521-9eb36116f1cf,"Maniak (Boniak?), Cuman military commander",https://r11.eu/rdf/resource/bd3d3b64-65f7-4389-b1c3-7aff6a5c31d6,https://r11.eu/rdf/resource/d3f398a1-ec11-45e4-8d1b-1e272cfd89a0,https://r11.eu/rdf/resource/8a33655f-bd40-4468-be27-460e05481b0b,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/bbb7ef9e-09f3-43f1-b8d4-589785f2ad20,"Marakes, amir of Ephesos",https://r11.eu/rdf/resource/c96482ed-9c91-4850-8814-ebe3ab2320a6,https://r11.eu/rdf/resource/107ba7f3-4ef9-45f6-9b2a-00f7ffd2a585,https://r11.eu/rdf/resource/c6610e52-076e-4d45-ac79-085465834cb1,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/96071e39-90d0-4872-92a0-be89c86cfbf1,"Marianos Maurokatakalon, military commander",https://r11.eu/rdf/resource/5f9f3c3d-4cff-481b-be99-dfc8376c05f1,https://r11.eu/rdf/resource/023bfa8c-1ce7-4782-a622-c553c6889385,https://r11.eu/rdf/resource/e6cb414e-7f50-4f1e-b332-45fccce4e685,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/1ae2a580-d04e-4329-a76b-37ded1d3f968,"Michael Kekaumenos, military man in the time of Alexios I",https://r11.eu/rdf/resource/77537ac6-233a-4b98-a4fd-acf3aa666475,https://r11.eu/rdf/resource/79203748-abfa-4e43-bd73-a1cf2fb80bcb,https://r11.eu/rdf/resource/e80f1c82-784a-4981-8bda-8d9722b2191f,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/10a17cb3-51eb-4f49-bdf6-db2c680290d6,"Monastras, military commander under Alexios I",https://r11.eu/rdf/resource/aca2dbfe-d68e-4b5d-8a7b-878da94e67f2,https://r11.eu/rdf/resource/521357cc-3b77-4946-9ca3-3a6f6ae2b66d,https://r11.eu/rdf/resource/83062a53-cc71-40ca-941a-fdff3a5c8886,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/8b3d62db-261a-4101-a01b-3d11f117c55c,"Neantzes, Pecheneg military leader",https://r11.eu/rdf/resource/c2467fef-3847-429c-aa2a-01a43a0b7fe8,https://r11.eu/rdf/resource/e27b346c-c59c-44dd-87b1-d336261fce47,https://r11.eu/rdf/resource/42774064-8420-4cff-bad1-9023d932cd87,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/e102f7e4-9b46-4593-89af-fd0434824000,"Neilos, heretic condemned by synod",https://r11.eu/rdf/resource/af28a7f9-7ae8-478a-b424-4e9961b8ed09,https://r11.eu/rdf/resource/8cf07bb6-744e-4691-9867-fea82fc8f048,https://r11.eu/rdf/resource/2432033f-09e9-4553-8fc6-52beebe4753b,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/5c26aac2-6e2f-46ca-885d-349fccb86880,"Niketas Chalintzes, envoy to William Jordan, count of Tripoli ",https://r11.eu/rdf/resource/dfb74e71-cc87-4304-906a-ba0dc964cb7f,https://r11.eu/rdf/resource/1d1ee29b-b8f4-4e26-940b-01c988af4062,https://r11.eu/rdf/resource/1e9456db-1aff-4de3-9970-0a4d7b61ccd2,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/2be4a007-3e2d-4737-a752-838f13df0fd3,"Niketas Panoukomites, envoy from Alexios I to sultan of Egypt",https://r11.eu/rdf/resource/51800621-bf18-4414-8545-5393a712da66,https://r11.eu/rdf/resource/44be53a0-b8b1-4582-8666-e9916aa08cb2,https://r11.eu/rdf/resource/b5a77811-b404-493d-8100-a18b0eb8a554,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/b559b7b1-504d-4926-8760-0a65d4a7b0aa,"Nikolaos Branas, military leader",https://r11.eu/rdf/resource/65297cef-0cba-4abf-9325-4b9d2c35af0e,https://r11.eu/rdf/resource/70bbe5a4-1758-4291-a794-5dc0d60931ac,https://r11.eu/rdf/resource/61d5065f-1e32-446e-9b0a-830568f3b724,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/d376343a-a072-4686-9d9e-f32d63f7602e,"Nikolaos Maurokatakalon, military commander",https://r11.eu/rdf/resource/c9f9899f-ba49-4c6a-9968-9ef8c638054f,https://r11.eu/rdf/resource/df095c3c-24c8-4770-ad38-ea76e383fabd,https://r11.eu/rdf/resource/b97e5432-1b3d-4808-a875-fec83d9592e9,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/5e88bb0b-b498-4273-a18b-509f7794b45d,"Nikolaos, a secretary of Alexios I",https://r11.eu/rdf/resource/15b95c92-96a5-4b31-b57f-019d90d1993b,https://r11.eu/rdf/resource/191b2d60-4412-4a02-9441-b43afd5f88c5,https://r11.eu/rdf/resource/ee189a60-8890-4c22-9cdb-9c5dedf18cae,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
https://r11.eu/rdf/resource/aad8efc3-4506-4e43-b45d-fee61eb2cdfe,"Ouresis, Dalmatian hostage of Alexios I Komnenos",https://r11.eu/rdf/resource/f229cf9f-c7cd-4e20-b373-7bca4dd99ef8,https://r11.eu/rdf/resource/9b64797e-89a5-4e3e-949a-45d7ffe5bd9d,https://r11.eu/rdf/resource/434dbbb0-989b-4549-b44b-7a9ab2d9e56d,https://r11.eu/rdf/resource/e284157c-c3cd-46d6-92c3-26afb5565970,Male
